"","NRI_ID","STATE","STATEABBRV","COUNTY","AVLN_risk","CFLD_risk","CWAV_risk","DRGT_risk","ERQK_risk","HAIL_risk","HWAV_risk","HRCN_risk","ISTM_risk","LNDS_risk","LTNG_risk","RFLD_risk","SWND_risk","TRND_risk","TSUN_risk","VLCN_risk","WFIR_risk","WNTW_risk"
"244","C06113","California","CA","Yolo",1,1,3,3,2,2,3,1,1,2,2,2,2,2,1,1,3,2
"245","C06115","California","CA","Yuba",2,1,3,3,2,2,3,1,1,2,2,2,2,2,1,1,4,3
"246","C08001","Colorado","CO","Adams",1,1,3,3,2,4,2,1,2,2,3,2,2,5,1,1,2,3
"247","C08003","Colorado","CO","Alamosa",2,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,2
"248","C08005","Colorado","CO","Arapahoe",1,1,3,3,2,4,2,1,2,2,3,2,2,3,1,1,2,3
"249","C08007","Colorado","CO","Archuleta",2,1,3,3,2,2,2,1,2,2,3,2,2,2,1,1,2,5
"250","C08009","Colorado","CO","Baca",1,1,3,4,2,3,2,1,2,2,3,2,2,4,1,1,3,3
"251","C08011","Colorado","CO","Bent",1,1,3,4,2,3,2,1,2,2,3,2,2,4,1,1,2,2
"252","C08013","Colorado","CO","Boulder",3,1,3,2,2,3,2,1,2,2,3,2,2,3,1,1,3,4
"253","C08014","Colorado","CO","Broomfield",1,1,3,2,2,4,2,1,2,2,3,2,2,2,1,1,2,3
"254","C08015","Colorado","CO","Chaffee",2,1,3,3,2,2,2,1,2,3,2,2,2,2,1,1,2,4
"255","C08017","Colorado","CO","Cheyenne",1,1,3,4,2,4,2,1,2,2,3,2,3,5,1,1,2,3
"256","C08019","Colorado","CO","Clear Creek",2,1,3,3,2,3,2,1,2,3,3,2,2,2,1,1,4,5
"257","C08021","Colorado","CO","Conejos",2,1,3,4,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"258","C08023","Colorado","CO","Costilla",2,1,3,4,2,2,2,1,2,2,2,2,2,2,1,1,2,3
"259","C08025","Colorado","CO","Crowley",1,1,3,4,2,3,2,1,2,2,3,2,2,2,1,1,2,2
"260","C08027","Colorado","CO","Custer",2,1,3,3,2,3,2,1,2,2,3,2,2,2,1,1,2,4
"261","C08029","Colorado","CO","Delta",3,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"262","C08031","Colorado","CO","Denver",1,1,3,3,2,4,2,1,2,2,3,2,2,2,1,1,2,3
"263","C08033","Colorado","CO","Dolores",2,1,3,4,2,2,2,1,2,2,3,2,2,2,1,1,2,5
"264","C08035","Colorado","CO","Douglas",2,1,3,3,2,4,2,1,2,2,3,2,2,3,1,1,3,4
"265","C08037","Colorado","CO","Eagle",4,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,5
"266","C08039","Colorado","CO","Elbert",1,1,3,3,2,4,2,1,2,2,3,2,2,5,1,1,2,3
"267","C08041","Colorado","CO","El Paso",2,1,3,3,2,4,2,1,2,2,3,4,2,4,1,1,2,3
"268","C08043","Colorado","CO","Fremont",2,1,3,3,2,3,2,1,2,3,3,2,2,2,1,1,3,3
"269","C08045","Colorado","CO","Garfield",4,1,3,3,2,2,2,1,2,2,3,2,2,2,1,1,2,5
"270","C08047","Colorado","CO","Gilpin",2,1,3,2,2,3,2,1,2,2,3,2,2,2,1,1,3,5
"271","C08049","Colorado","CO","Grand",3,1,3,3,2,3,2,1,2,2,3,2,2,3,1,1,2,4
"272","C08051","Colorado","CO","Gunnison",4,1,3,3,2,2,2,1,2,4,2,2,2,2,1,1,2,5
"273","C08053","Colorado","CO","Hinsdale",4,1,3,3,2,2,2,1,2,2,3,2,2,2,1,1,3,5
"274","C08055","Colorado","CO","Huerfano",2,1,3,4,2,3,2,1,2,2,3,2,2,2,1,1,2,4
"275","C08057","Colorado","CO","Jackson",2,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"276","C08059","Colorado","CO","Jefferson",2,1,3,3,2,4,2,1,2,2,3,2,2,3,1,1,4,4
"277","C08061","Colorado","CO","Kiowa",1,1,3,4,2,3,2,1,2,2,3,2,2,5,1,1,2,2
"278","C08063","Colorado","CO","Kit Carson",1,1,3,3,2,4,2,1,2,2,3,2,3,5,1,1,2,3
"279","C08065","Colorado","CO","Lake",2,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"280","C08067","Colorado","CO","La Plata",2,1,3,3,2,2,2,1,2,3,3,3,2,2,1,1,2,5
"281","C08069","Colorado","CO","Larimer",2,1,3,2,2,3,2,1,2,4,3,2,2,5,1,1,3,4
"282","C08071","Colorado","CO","Las Animas",2,1,3,5,2,3,2,1,2,2,3,2,2,3,1,1,3,3
"283","C08073","Colorado","CO","Lincoln",1,1,3,4,2,4,2,1,2,2,3,2,2,5,1,1,2,3
"284","C08075","Colorado","CO","Logan",1,1,3,3,2,4,2,1,2,2,3,2,2,5,1,1,2,3
"285","C08077","Colorado","CO","Mesa",2,1,3,4,2,2,2,1,2,2,3,3,2,2,1,1,2,5
"286","C08079","Colorado","CO","Mineral",2,1,3,3,2,2,2,1,2,2,3,2,2,2,1,1,2,5
"287","C08081","Colorado","CO","Moffat",2,1,3,4,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"288","C08083","Colorado","CO","Montezuma",2,1,3,4,2,2,2,1,2,2,3,2,2,2,1,1,2,4
"289","C08085","Colorado","CO","Montrose",4,1,3,4,2,2,2,1,2,2,3,2,2,2,1,1,2,4
"290","C08087","Colorado","CO","Morgan",1,1,3,3,2,4,2,1,2,2,3,2,2,5,1,1,2,3
"291","C08089","Colorado","CO","Otero",1,1,3,4,2,3,2,1,2,2,3,2,2,3,1,1,2,2
"292","C08091","Colorado","CO","Ouray",3,1,3,3,2,2,2,1,2,2,3,2,2,2,1,1,2,5
"293","C08093","Colorado","CO","Park",2,1,3,3,2,3,2,1,2,2,3,2,2,3,1,1,4,4
"294","C08095","Colorado","CO","Phillips",1,1,3,3,2,4,2,1,2,2,3,2,3,3,1,1,2,3
"295","C08097","Colorado","CO","Pitkin",4,1,3,3,2,2,2,1,2,5,2,2,2,2,1,1,2,5
"296","C08099","Colorado","CO","Prowers",1,1,3,4,2,4,2,1,2,2,3,2,3,4,1,1,2,3
"297","C08101","Colorado","CO","Pueblo",1,1,3,4,2,3,2,1,2,2,3,3,2,3,1,1,2,2
"298","C08103","Colorado","CO","Rio Blanco",2,1,3,4,2,2,2,1,2,2,3,2,2,2,1,1,3,5
"299","C08105","Colorado","CO","Rio Grande",2,1,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,4
"300","C08107","Colorado","CO","Routt",2,1,3,3,2,2,2,1,2,2,3,2,2,2,1,1,2,5
"301","C08109","Colorado","CO","Saguache",2,1,3,4,2,2,2,1,2,2,2,2,2,2,1,1,2,3
"302","C08111","Colorado","CO","San Juan",2,1,3,3,2,2,2,1,2,5,3,2,2,2,1,1,2,5
"303","C08113","Colorado","CO","San Miguel",4,1,3,4,2,2,2,1,2,5,3,2,2,2,1,1,2,4
"304","C08115","Colorado","CO","Sedgwick",1,1,3,3,2,4,2,1,2,2,3,2,3,3,1,1,2,3
"305","C08117","Colorado","CO","Summit",3,1,3,3,2,3,2,1,2,2,3,2,2,2,1,1,2,5
"306","C08119","Colorado","CO","Teller",2,1,3,3,2,3,2,1,2,2,4,2,2,2,1,1,4,3
"307","C08121","Colorado","CO","Washington",1,1,3,3,2,4,2,1,2,2,3,2,2,5,1,1,2,3
"308","C08123","Colorado","CO","Weld",1,1,3,3,2,4,2,1,2,2,3,3,2,5,1,1,2,3
"309","C08125","Colorado","CO","Yuma",1,1,3,3,2,4,2,1,2,2,3,2,3,5,1,1,2,3
"310","C09001","Connecticut","CT","Fairfield",1,5,3,2,2,3,2,3,5,2,3,3,4,2,1,1,2,3
"311","C09003","Connecticut","CT","Hartford",1,4,3,2,2,3,3,3,5,2,3,3,3,2,1,1,2,3
"312","C09005","Connecticut","CT","Litchfield",1,1,3,2,2,3,2,3,5,2,3,3,3,2,1,1,2,3
"313","C09007","Connecticut","CT","Middlesex",1,4,3,2,2,3,2,4,5,2,3,2,3,2,1,1,2,3
"314","C09009","Connecticut","CT","New Haven",1,4,3,2,2,3,2,3,5,2,3,3,3,2,1,1,2,3
"315","C09011","Connecticut","CT","New London",1,4,3,2,2,2,2,4,5,2,2,3,2,2,1,1,2,3
"316","C09013","Connecticut","CT","Tolland",1,1,3,2,2,3,2,3,5,2,3,2,2,2,1,1,2,3
"317","C09015","Connecticut","CT","Windham",1,1,3,2,2,3,2,3,5,2,2,2,2,2,1,1,2,3
"318","C10001","Delaware","DE","Kent",1,4,3,2,2,2,2,3,3,2,3,2,4,2,1,1,2,3
"319","C10003","Delaware","DE","New Castle",1,4,3,2,2,3,5,2,4,2,3,5,5,2,1,1,2,3
"320","C10005","Delaware","DE","Sussex",1,4,3,2,2,2,2,3,3,2,3,3,3,2,1,1,2,3
"321","C11001","District of Columbia","DC","District of Columbia",1,4,3,2,2,3,2,2,3,2,4,3,5,2,1,1,2,3
"322","C12001","Florida","FL","Alachua",1,2,3,3,2,2,2,4,1,2,4,2,2,2,1,1,3,2
"323","C12003","Florida","FL","Baker",1,2,3,3,2,3,2,4,1,2,4,2,2,2,1,1,3,2
"324","C12005","Florida","FL","Bay",1,4,3,2,2,2,2,4,1,2,5,2,2,2,1,1,2,2
"325","C12007","Florida","FL","Bradford",1,2,3,3,2,3,2,4,1,2,4,2,2,2,1,1,3,2
"326","C12009","Florida","FL","Brevard",1,3,3,2,2,2,2,4,1,2,5,2,2,3,1,1,5,2
"327","C12011","Florida","FL","Broward",1,3,3,2,2,2,2,4,1,2,5,2,2,3,1,1,5,2
"328","C12013","Florida","FL","Calhoun",1,2,3,3,2,2,2,4,1,2,4,2,2,2,1,1,2,2
"329","C12015","Florida","FL","Charlotte",1,4,3,2,2,2,2,4,1,2,5,2,2,3,1,1,5,2
"330","C12017","Florida","FL","Citrus",1,4,3,2,2,2,2,4,1,2,5,2,2,2,1,1,3,2
"331","C12019","Florida","FL","Clay",1,2,3,2,2,3,2,4,1,2,5,2,2,2,1,1,3,2
"332","C12021","Florida","FL","Collier",1,4,3,2,2,2,2,4,1,2,5,2,2,3,1,1,5,2
"333","C12023","Florida","FL","Columbia",1,2,3,3,2,2,2,4,1,2,4,2,2,2,1,1,3,2
"334","C12027","Florida","FL","DeSoto",1,2,3,2,2,2,2,4,1,2,5,2,2,3,1,1,4,2
"335","C12029","Florida","FL","Dixie",1,4,3,2,2,2,2,4,1,2,4,2,2,2,1,1,2,2
"336","C12031","Florida","FL","Duval",1,3,3,2,2,2,2,4,2,2,5,3,2,2,1,1,2,2
"337","C12033","Florida","FL","Escambia",1,4,3,2,2,2,2,4,2,2,5,2,2,2,1,1,3,2
"338","C12035","Florida","FL","Flagler",1,3,3,2,2,3,2,4,1,2,5,2,2,2,1,1,4,2
"339","C12037","Florida","FL","Franklin",1,4,3,2,2,2,2,4,1,2,5,2,2,2,1,1,3,2
"340","C12039","Florida","FL","Gadsden",1,1,3,3,2,2,2,4,1,2,4,2,2,2,1,1,2,2
"341","C12041","Florida","FL","Gilchrist",1,2,3,2,2,2,2,4,1,2,4,2,2,2,1,1,3,2
"342","C12043","Florida","FL","Glades",1,2,3,2,2,2,2,4,1,2,5,2,2,3,1,1,5,2
"343","C12045","Florida","FL","Gulf",1,4,3,2,2,2,2,4,1,2,4,2,2,2,1,1,3,2
"344","C12047","Florida","FL","Hamilton",1,1,3,2,2,2,2,4,1,2,4,2,2,2,1,1,2,2
"345","C12049","Florida","FL","Hardee",1,2,3,2,2,2,2,4,1,2,5,2,2,3,1,1,4,2
"346","C12051","Florida","FL","Hendry",1,2,3,2,2,2,2,4,1,2,5,2,2,3,1,1,5,2
"347","C12053","Florida","FL","Hernando",1,4,3,2,2,3,2,4,1,2,5,2,2,2,1,1,3,2
"348","C12055","Florida","FL","Highlands",1,1,3,3,2,2,2,4,1,2,5,2,2,3,1,1,4,2
"349","C12057","Florida","FL","Hillsborough",1,4,3,2,2,3,2,4,1,2,5,3,2,4,1,1,3,2
"350","C12059","Florida","FL","Holmes",1,2,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"351","C12061","Florida","FL","Indian River",1,3,3,3,2,2,2,4,1,2,5,2,2,2,1,1,4,2
"352","C12063","Florida","FL","Jackson",1,1,3,3,2,2,2,4,2,2,4,2,2,3,1,1,2,2
"353","C12065","Florida","FL","Jefferson",1,4,3,2,2,2,2,4,1,2,4,2,2,2,1,1,2,2
"354","C12067","Florida","FL","Lafayette",1,2,3,2,2,2,2,4,1,2,4,2,2,2,1,1,2,2
"355","C12069","Florida","FL","Lake",1,2,3,2,2,3,2,4,1,2,5,2,2,3,1,1,4,2
"356","C12071","Florida","FL","Lee",1,3,3,2,2,2,2,4,1,2,5,2,2,3,1,1,4,2
"357","C12073","Florida","FL","Leon",1,2,3,3,2,2,2,4,1,2,4,2,2,2,1,1,2,2
"358","C12075","Florida","FL","Levy",1,4,3,2,2,2,2,4,1,2,5,2,2,2,1,1,3,2
"359","C12077","Florida","FL","Liberty",1,2,3,3,2,2,2,4,1,2,4,2,2,2,1,1,3,2
"360","C12079","Florida","FL","Madison",1,1,3,2,2,2,2,4,1,2,4,2,2,2,1,1,2,2
"361","C12081","Florida","FL","Manatee",1,4,3,2,2,2,2,4,1,2,5,2,2,3,1,1,4,2
"362","C12083","Florida","FL","Marion",1,2,3,2,2,3,2,4,1,2,5,2,2,4,1,1,4,2
"363","C12085","Florida","FL","Martin",1,3,3,2,2,2,2,4,1,2,5,2,2,2,1,1,4,2
"364","C12086","Florida","FL","Miami-Dade",1,3,3,2,2,2,2,4,1,2,5,3,2,3,1,1,4,2
"365","C12087","Florida","FL","Monroe",1,3,3,2,2,2,2,5,1,2,5,2,2,2,1,1,3,2
"366","C12089","Florida","FL","Nassau",1,4,3,2,2,2,2,4,2,2,5,2,2,2,1,1,3,2
"367","C12091","Florida","FL","Okaloosa",1,3,3,2,2,2,2,4,2,2,5,2,2,3,1,1,2,2
"368","C12093","Florida","FL","Okeechobee",1,2,3,3,2,2,2,4,1,2,5,2,2,3,1,1,5,2
"369","C12095","Florida","FL","Orange",1,2,3,2,2,3,2,4,1,2,5,2,2,3,1,1,4,2
"370","C12097","Florida","FL","Osceola",1,1,3,3,2,3,2,4,1,2,5,2,2,4,1,1,5,2
"371","C12099","Florida","FL","Palm Beach",1,3,3,2,2,2,2,4,1,2,5,2,2,4,1,1,4,2
"372","C12101","Florida","FL","Pasco",1,4,3,2,2,3,2,4,1,2,5,2,2,3,1,1,3,2
"373","C12103","Florida","FL","Pinellas",1,4,3,2,2,2,2,4,1,2,5,2,2,2,1,1,2,2
"374","C12105","Florida","FL","Polk",1,1,3,2,2,3,2,4,1,2,5,2,2,5,1,1,4,2
"375","C12107","Florida","FL","Putnam",1,2,3,2,2,3,2,4,1,2,5,2,2,2,1,1,4,2
"376","C12109","Florida","FL","St. Johns",1,3,3,2,2,3,2,4,1,2,5,2,2,2,1,1,2,2
"377","C12111","Florida","FL","St. Lucie",1,3,3,2,2,2,2,4,1,2,5,2,2,2,1,1,4,2
"378","C12113","Florida","FL","Santa Rosa",1,4,3,2,2,2,3,4,2,2,5,2,2,3,1,1,3,2
"379","C12115","Florida","FL","Sarasota",1,4,3,2,2,2,2,4,1,2,5,2,2,3,1,1,3,2
"380","C12117","Florida","FL","Seminole",1,2,3,2,2,3,2,4,1,2,5,2,2,2,1,1,4,2
"381","C12119","Florida","FL","Sumter",1,1,3,2,2,3,2,4,1,2,5,2,2,2,1,1,4,2
"382","C12121","Florida","FL","Suwannee",1,2,3,2,2,2,2,4,1,2,4,2,2,2,1,1,2,2
"383","C12123","Florida","FL","Taylor",1,4,3,2,2,2,2,4,1,2,4,2,2,2,1,1,2,2
"384","C12125","Florida","FL","Union",1,2,3,2,2,2,2,4,1,2,4,2,2,2,1,1,3,2
"385","C12127","Florida","FL","Volusia",1,3,3,2,2,3,2,4,1,2,5,2,2,3,1,1,4,2
"386","C12129","Florida","FL","Wakulla",1,4,3,2,2,2,2,4,1,2,4,2,2,2,1,1,3,2
"387","C12131","Florida","FL","Walton",1,3,3,2,2,2,2,4,2,2,5,2,2,3,1,1,2,2
"388","C12133","Florida","FL","Washington",1,2,3,3,2,2,2,4,1,2,4,2,2,2,1,1,2,2
"389","C13001","Georgia","GA","Appling",1,1,3,3,2,3,2,4,2,2,4,2,2,2,1,1,2,2
"390","C13003","Georgia","GA","Atkinson",1,1,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"391","C13005","Georgia","GA","Bacon",1,1,3,3,2,3,2,4,2,2,4,2,2,2,1,1,2,2
"392","C13007","Georgia","GA","Baker",1,1,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"393","C13009","Georgia","GA","Baldwin",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"394","C13011","Georgia","GA","Banks",1,1,3,3,2,3,2,2,4,2,3,2,2,2,1,1,2,2
"395","C13013","Georgia","GA","Barrow",1,1,3,3,2,3,2,2,4,2,4,2,2,2,1,1,2,2
"396","C13015","Georgia","GA","Bartow",1,1,3,3,2,4,2,2,3,2,4,2,3,2,1,1,2,2
"397","C13017","Georgia","GA","Ben Hill",1,1,3,3,2,3,2,3,2,2,4,2,2,2,1,1,2,2
"398","C13019","Georgia","GA","Berrien",1,1,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"399","C13021","Georgia","GA","Bibb",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"400","C13023","Georgia","GA","Bleckley",1,1,3,3,2,3,2,3,2,2,4,2,2,2,1,1,2,2
"401","C13025","Georgia","GA","Brantley",1,2,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"402","C13027","Georgia","GA","Brooks",1,1,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"403","C13029","Georgia","GA","Bryan",1,4,3,3,2,3,2,4,2,2,4,2,2,2,1,1,3,2
"404","C13031","Georgia","GA","Bulloch",1,1,3,3,2,3,2,4,3,2,4,2,2,2,1,1,2,2
"405","C13033","Georgia","GA","Burke",1,1,3,3,2,3,2,3,4,2,4,2,3,2,1,1,2,2
"406","C13035","Georgia","GA","Butts",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"407","C13037","Georgia","GA","Calhoun",1,1,3,3,2,2,2,3,2,2,4,2,2,2,1,1,2,2
"408","C13039","Georgia","GA","Camden",1,4,3,3,2,2,2,4,2,2,5,2,2,2,1,1,3,2
"409","C13043","Georgia","GA","Candler",1,1,3,3,2,3,2,4,3,2,4,2,2,2,1,1,2,2
"410","C13045","Georgia","GA","Carroll",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"411","C13047","Georgia","GA","Catoosa",1,1,3,3,2,3,2,2,3,2,4,2,3,2,1,1,2,2
"412","C13049","Georgia","GA","Charlton",1,2,3,3,2,3,2,4,2,2,5,2,2,2,1,1,3,2
"413","C13051","Georgia","GA","Chatham",1,4,3,2,2,3,3,4,3,2,4,2,2,2,1,1,3,2
"414","C13053","Georgia","GA","Chattahoochee",1,1,3,3,2,3,2,2,2,2,4,2,2,2,1,1,2,2
"415","C13055","Georgia","GA","Chattooga",1,1,3,3,2,3,2,2,3,2,4,2,3,2,1,1,2,2
"416","C13057","Georgia","GA","Cherokee",1,1,3,3,2,4,2,2,3,2,4,2,2,2,1,1,2,2
"417","C13059","Georgia","GA","Clarke",1,1,3,3,2,3,2,2,4,2,4,2,2,2,1,1,2,2
"418","C13061","Georgia","GA","Clay",1,1,3,3,2,2,2,3,2,2,4,2,2,2,1,1,2,2
"419","C13063","Georgia","GA","Clayton",1,1,3,3,2,3,2,2,4,2,4,2,2,2,1,1,2,2
"420","C13065","Georgia","GA","Clinch",1,1,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"421","C13067","Georgia","GA","Cobb",1,1,3,3,2,4,2,2,4,2,4,2,2,2,1,1,2,2
"422","C13069","Georgia","GA","Coffee",1,1,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"423","C13071","Georgia","GA","Colquitt",1,1,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"424","C13073","Georgia","GA","Columbia",1,1,3,3,2,3,2,2,3,2,4,2,3,2,1,1,2,2
"425","C13075","Georgia","GA","Cook",1,1,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"426","C13077","Georgia","GA","Coweta",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"427","C13079","Georgia","GA","Crawford",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"428","C13081","Georgia","GA","Crisp",1,1,3,3,2,2,2,3,2,2,4,2,2,2,1,1,2,2
"429","C13083","Georgia","GA","Dade",1,1,3,3,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"430","C13085","Georgia","GA","Dawson",1,1,3,3,2,3,2,2,4,2,4,2,3,2,1,1,2,3
"431","C13087","Georgia","GA","Decatur",1,1,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"432","C13089","Georgia","GA","DeKalb",1,1,3,3,2,3,2,2,4,2,4,2,2,2,1,1,2,2
"433","C13091","Georgia","GA","Dodge",1,1,3,3,2,3,2,3,2,2,4,2,2,2,1,1,2,2
"434","C13093","Georgia","GA","Dooly",1,1,3,3,2,3,2,3,2,2,4,2,2,2,1,1,2,2
"435","C13095","Georgia","GA","Dougherty",1,1,3,3,2,2,2,3,2,2,4,2,2,2,1,1,2,2
"436","C13097","Georgia","GA","Douglas",1,1,3,3,2,4,2,2,4,2,4,2,2,2,1,1,2,2
"437","C13099","Georgia","GA","Early",1,1,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"438","C13101","Georgia","GA","Echols",1,1,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"439","C13103","Georgia","GA","Effingham",1,2,3,3,2,3,2,4,3,2,4,2,2,2,1,1,2,2
"440","C13105","Georgia","GA","Elbert",1,1,3,3,2,3,2,2,4,2,3,2,3,2,1,1,2,2
"441","C13107","Georgia","GA","Emanuel",1,1,3,3,2,3,2,3,3,2,4,2,2,2,1,1,2,2
"442","C13109","Georgia","GA","Evans",1,1,3,3,2,3,2,4,2,2,4,2,2,2,1,1,2,2
"443","C13111","Georgia","GA","Fannin",1,1,3,3,2,3,2,2,3,2,3,2,3,2,1,1,2,3
"444","C13113","Georgia","GA","Fayette",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"445","C13115","Georgia","GA","Floyd",1,1,3,3,2,3,2,2,3,2,4,2,3,2,1,1,2,2
"446","C13117","Georgia","GA","Forsyth",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"447","C13119","Georgia","GA","Franklin",1,1,3,3,2,3,2,2,4,2,3,2,2,2,1,1,2,2
"448","C13121","Georgia","GA","Fulton",1,1,3,3,2,4,2,2,4,2,4,3,2,2,1,1,2,2
"449","C13123","Georgia","GA","Gilmer",1,1,3,3,2,3,2,2,3,2,4,2,3,2,1,1,2,3
"450","C13125","Georgia","GA","Glascock",1,1,3,3,2,3,2,2,3,2,4,2,3,2,1,1,2,2
"451","C13127","Georgia","GA","Glynn",1,4,3,3,2,2,2,4,2,2,4,2,2,2,1,1,3,2
"452","C13129","Georgia","GA","Gordon",1,1,3,3,2,3,2,2,3,2,4,2,3,2,1,1,2,2
"453","C13131","Georgia","GA","Grady",1,1,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"454","C13133","Georgia","GA","Greene",1,1,3,3,2,3,2,2,4,2,4,2,2,2,1,1,2,2
"455","C13135","Georgia","GA","Gwinnett",1,1,3,3,2,3,2,2,4,2,4,2,2,2,1,1,2,2
"456","C13137","Georgia","GA","Habersham",1,1,3,3,2,3,2,2,4,2,3,2,2,2,1,1,2,2
"457","C13139","Georgia","GA","Hall",1,1,3,3,2,3,2,2,4,2,4,2,2,2,1,1,2,2
"458","C13141","Georgia","GA","Hancock",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"459","C13143","Georgia","GA","Haralson",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"460","C13145","Georgia","GA","Harris",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"461","C13147","Georgia","GA","Hart",1,1,3,3,2,3,2,2,5,2,3,2,3,2,1,1,2,2
"462","C13149","Georgia","GA","Heard",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"463","C13151","Georgia","GA","Henry",1,1,3,3,2,3,2,2,4,2,4,2,2,2,1,1,2,2
"464","C13153","Georgia","GA","Houston",1,1,3,3,2,3,2,3,2,2,4,2,2,2,1,1,2,2
"465","C13155","Georgia","GA","Irwin",1,1,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"466","C13157","Georgia","GA","Jackson",1,1,3,3,2,3,2,2,4,2,4,2,2,2,1,1,2,2
"467","C13159","Georgia","GA","Jasper",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"468","C13161","Georgia","GA","Jeff Davis",1,1,3,3,2,3,2,4,2,2,4,2,2,2,1,1,2,2
"469","C13163","Georgia","GA","Jefferson",1,1,3,3,2,3,2,2,3,2,4,2,3,2,1,1,2,2
"470","C13165","Georgia","GA","Jenkins",1,1,3,3,2,3,2,3,3,2,4,2,3,2,1,1,2,2
"471","C13167","Georgia","GA","Johnson",1,1,3,3,2,3,2,3,3,2,4,2,2,2,1,1,2,2
"472","C13169","Georgia","GA","Jones",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"473","C13171","Georgia","GA","Lamar",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"474","C13173","Georgia","GA","Lanier",1,1,3,2,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"475","C13175","Georgia","GA","Laurens",1,1,3,3,2,3,2,3,2,2,4,2,2,2,1,1,2,2
"476","C13177","Georgia","GA","Lee",1,1,3,3,2,2,2,3,2,2,4,2,2,2,1,1,2,2
"477","C13179","Georgia","GA","Liberty",1,4,3,3,2,3,2,4,2,2,4,2,2,2,1,1,2,2
"478","C13181","Georgia","GA","Lincoln",1,1,3,3,2,3,2,2,4,2,4,2,3,2,1,1,2,2
"479","C13183","Georgia","GA","Long",1,2,3,3,2,3,2,4,2,2,4,2,2,2,1,1,2,2
"480","C13185","Georgia","GA","Lowndes",1,1,3,2,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"481","C13187","Georgia","GA","Lumpkin",1,1,3,3,2,3,2,2,5,2,4,2,2,2,1,1,2,3
"482","C13189","Georgia","GA","McDuffie",1,1,3,3,2,3,2,2,3,2,4,2,3,2,1,1,2,2
"483","C13191","Georgia","GA","McIntosh",1,4,3,2,2,3,2,4,3,2,4,2,2,2,1,1,4,2
"484","C13193","Georgia","GA","Macon",1,1,3,3,2,3,2,2,2,2,4,2,2,2,1,1,2,2
"485","C13195","Georgia","GA","Madison",1,1,3,3,2,3,2,2,4,2,3,2,2,2,1,1,2,2
"486","C13197","Georgia","GA","Marion",1,1,3,3,2,3,2,2,2,2,4,2,2,2,1,1,2,2
"487","C13199","Georgia","GA","Meriwether",1,1,3,3,2,3,2,2,3,2,3,2,2,2,1,1,2,2
"488","C13201","Georgia","GA","Miller",1,1,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"489","C13205","Georgia","GA","Mitchell",1,1,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,2
"490","C13207","Georgia","GA","Monroe",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
