NRI_ID,STATE,STATEABBRV,COUNTY,AVLN_AFREQ,CFLD_AFREQ,CWAV_AFREQ,DRGT_AFREQ,ERQK_AFREQ,HAIL_AFREQ,HWAV_AFREQ,HRCN_AFREQ,ISTM_AFREQ,LNDS_AFREQ,LTNG_AFREQ,RFLD_AFREQ,SWND_AFREQ,TRND_AFREQ,TSUN_AFREQ,VLCN_AFREQ,WFIR_AFREQ,WNTW_AFREQ
C13215,Georgia,GA,Muscogee,-9999,-9999,0,49.61722501,0.000335466,2.865766193,0.185758514,0.085142644,0.400474375,0.010904826,70.39806283,0.708333333,0.997165202,0.147271205,-9999,-9999,3.58E-05,0.371517028
C13217,Georgia,GA,Newton,-9999,-9999,0,46.85275072,0.000533692,5.467124293,0.061919505,0.052471327,1.322505206,0.01,74.11267811,0.416666667,1.274911354,0.167751541,-9999,-9999,1.28E-05,0.557275542
C13219,Georgia,GA,Oconee,-9999,-9999,0,50.16383436,0.000609184,4.822091468,0.123839009,0.043651506,1.09175999,0.01,73.67245809,0.166666667,1.5828779,0.114381965,-9999,-9999,1.78E-05,0.80495356
C13221,Georgia,GA,Oglethorpe,-9999,-9999,0,58.99668694,0.000692199,4.352399852,0.185758514,0.050559656,1.241813324,0.01,63.53201454,0.166666667,2.131355354,0.270031436,-9999,-9999,2.01E-05,0.80495356
C13223,Georgia,GA,Paulding,-9999,-9999,0,40.64026522,0.00065671,6.129259362,0,0.042092089,0.739513416,0.01,70.41914333,0.416666667,1.942015502,0.212640237,-9999,-9999,0.000182693,0.990712074
C13225,Georgia,GA,Peach,-9999,-9999,0,46.52786511,0.000592872,2.727023159,0.371517028,0.098107111,0.397208628,0.01,68.65553924,0.375,0.975944224,0.08610037,-9999,-9999,1.19E-05,0.309597523
C13227,Georgia,GA,Pickens,-9999,-9999,0.185758514,38.39556622,0.0010004,5.838610833,0,0.018210899,0.792616646,0.037075618,71.54646324,0.583333333,2.46676216,0.131135424,-9999,-9999,3.07E-05,1.795665635
C13229,Georgia,GA,Pierce,-9999,-9999,0.061919505,22.13058454,0.00057419,2.03483927,0.433436533,0.302643256,0.01687015,0.01,89.79893325,0.208333333,1.062151964,0.147689053,-9999,-9999,0.001537876,0.309597523
C13231,Georgia,GA,Pike,-9999,-9999,0,56.13731477,0.000447755,4.893944556,0.061919505,0.069505005,0.779591903,0.01,59.75861446,0.583333333,1.167047858,0.140593808,-9999,-9999,5.89E-05,0.495356037
C13233,Georgia,GA,Polk,-9999,-9999,0,34.23912636,0.000816819,5.935883441,0,0.03885697,0.562304991,0.01,71.74937794,0.75,2.223738201,0.217041242,-9999,-9999,5.87E-05,0.92879257
C13235,Georgia,GA,Pulaski,-9999,-9999,0,43.1513075,0.000514008,2.370212588,0.80495356,0.126324185,0.310396443,0.01,69.56103705,0.5,1.065196803,0.165684929,-9999,-9999,1.03E-05,0.185758514
C13237,Georgia,GA,Putnam,-9999,-9999,0,58.59602779,0.000568916,3.915599257,0.185758514,0.053978478,0.752860046,0.01,78.52183139,0.5,1.247092823,0.192264476,-9999,-9999,1.24E-05,0.495356037
C13239,Georgia,GA,Quitman,-9999,-9999,0,49,0.00016472,2.010285464,0.123839009,0.107493889,0.393812052,0.01,76.1365767,0.083333333,1.293563122,0.123461455,-9999,-9999,0.000186173,0.247678019
C13241,Georgia,GA,Rabun,-9999,-9999,0.123839009,37.75716559,0.000931755,4.517579991,0,0.036155408,1.181829513,0.01,52.50971955,0.958333333,2.194200383,0.174757485,-9999,-9999,0.000111769,2.052445866
C13243,Georgia,GA,Randolph,-9999,-9999,0,48.9895439,0.000269561,1.802403582,0.123839009,0.148276561,0.288061131,0.01,77.80261362,0.125,1.384800759,0.335597785,-9999,-9999,7.01E-05,0.247678019
C13245,Georgia,GA,Richmond,-9999,-9999,0,44.54943292,0.000848083,3.087214401,0.371517028,0.113158623,1.125294702,0.01,87.21511391,0.75,4.026721845,0.199450575,-9999,-9999,3.82E-05,0.619195046
C13247,Georgia,GA,Rockdale,-9999,-9999,0,40.57982265,0.000411464,5.636752047,0.061919505,0.052597744,1.41453246,0.01,78.74692068,0.333333333,1.257011893,0.079709666,-9999,-9999,1.12E-05,0.619195046
C13249,Georgia,GA,Schley,-9999,-9999,0,51.68265085,0.000260792,2.656770304,0.309597523,0.094790898,0.396417815,0.01,69.54026945,0.125,1.08835564,0.103559695,-9999,-9999,2.48E-05,0.247678019
C13251,Georgia,GA,Screven,-9999,0,0,32.55644466,0.001242423,2.824066176,0.619195046,0.231077079,0.780174547,0.01,77.27171513,0.25,2.628124311,0.313905524,-9999,-9999,0.000402348,0.371517028
C13253,Georgia,GA,Seminole,-9999,-9999,0,32.70235586,0.000303551,1.337218406,0.123839009,0.22977685,0.01489,0.01,85.11374109,0.25,1.741617595,0.184187537,-9999,-9999,8.80E-05,0.185758514
C13255,Georgia,GA,Spalding,-9999,-9999,0,54.78736861,0.000417125,5.296861352,0.061919505,0.070130326,0.965010109,0.01,66.00290639,0.416666667,1.210935254,0.11964598,-9999,-9999,3.55E-05,0.495356037
C13257,Georgia,GA,Stephens,-9999,-9999,0,44.47337627,0.000779445,4.998068679,0,0.023376775,1.60810006,0.01,56.6921259,0.583333333,1.87344904,0.096792241,-9999,-9999,0.000147401,1.203434706
C13259,Georgia,GA,Stewart,-9999,-9999,0,51.54545455,0.000197113,2.07745083,0.619195046,0.098746567,0.378818393,0.01,68.59212309,0.125,1.214072686,0.348118172,-9999,-9999,0.000127394,0.185758514
C13261,Georgia,GA,Sumter,-9999,-9999,0,50.36393952,0.000376657,2.116494962,0.681114551,0.134064952,0.235236962,0.01,74.24759144,0.458333333,1.204489943,0.320139277,-9999,-9999,1.40E-05,0.185758514
C13263,Georgia,GA,Talbot,-9999,-9999,0,53.63133482,0.00030262,3.719054537,0.123839009,0.072765764,0.456575957,0.01,60.66678218,0.291666667,1.025734127,0.261788046,-9999,-9999,4.34E-05,0.433436533
C13265,Georgia,GA,Taliaferro,-9999,-9999,0,65.22727273,0.000688117,3.282535448,0.247678019,0.070130326,1.116736152,0.01,70.28083202,0.208333333,1.958859006,0.102444462,-9999,-9999,1.41E-05,0.495356037
C13267,Georgia,GA,Tattnall,-9999,-9999,0,25.20502738,0.000845202,2.425668574,0.433441076,0.267243524,0.147348581,0.01,79.59533737,0.458333333,1.312519795,0.211831736,-9999,-9999,0.000605247,0.371520436
C13269,Georgia,GA,Taylor,-9999,-9999,0,52.06459917,0.000289678,2.988379223,0.309597523,0.084334578,0.420357179,0.01,68.08916424,0.333333333,1.051399277,0.234668328,-9999,-9999,3.70E-05,0.247678019
C13271,Georgia,GA,Telfair,-9999,-9999,0,25.05704949,0.000497885,2.164145197,0.80495356,0.203791855,0.154984931,0.01,78.4062774,0.5,1.162037793,0.225216764,-9999,-9999,0.000151145,0.185758514
C13273,Georgia,GA,Terrell,-9999,-9999,0,47.93759772,0.000392307,1.870979443,0.185758514,0.15001392,0.212379222,0.01,81.36754486,0.166666667,1.263646711,0.222403789,-9999,-9999,2.16E-05,0.247678019
C13275,Georgia,GA,Thomas,-9999,-9999,0,27.42767599,0.000239791,1.347172509,0.123839009,0.235485476,0.01489,0.01,80.27047206,0.5,1.583648843,0.315115452,-9999,-9999,0.000143651,0.185758514
C13277,Georgia,GA,Tift,-9999,-9999,0,28.04444677,0.000388617,1.655057181,0.123839009,0.237227796,0.067941472,0.01,78.89582551,0.333333333,1.324740463,0.142026977,-9999,-9999,7.58E-05,0.309597523
C13279,Georgia,GA,Toombs,-9999,-9999,0,23.18444895,0.000693436,2.411681984,0.80495356,0.244536868,0.170105032,0.01,78.68311704,0.375,1.263921919,0.173369522,-9999,-9999,0.000384107,0.185758514
C13281,Georgia,GA,Towns,-9999,-9999,0.309597523,35.43887469,0.001015476,4.184861368,0,0.011688388,1.042287076,0.01,46.38142678,0.291666667,2.686700457,0.082747571,-9999,-9999,0.000295963,2.167182663
C13283,Georgia,GA,Treutlen,-9999,-9999,0,27.65607178,0.000703861,2.385473489,0.80495356,0.174518755,0.446198124,0.01,86.43069483,0.25,1.287948665,0.097237977,-9999,-9999,0.000137375,0.247678019
C13285,Georgia,GA,Troup,-9999,-9999,0,48.75681375,0.000371463,4.214300116,0,0.086095305,0.591929017,0.01,60.37638212,0.375,1.173660116,0.299708108,-9999,-9999,5.04E-05,0.557275542
C13287,Georgia,GA,Turner,-9999,-9999,0,29.017572,0.000426388,1.913422085,0.123839009,0.186416054,0.199836378,0.01,76.25494294,0.083333333,1.257471252,0.169865453,-9999,-9999,1.52E-05,0.247678019
C13289,Georgia,GA,Twiggs,-9999,-9999,0,45.84771149,0.000551005,2.808309249,0.371517028,0.089306724,0.408872488,0.01,75.05611277,0.125,0.920309301,0.186046113,-9999,-9999,1.09E-05,0.309597523
C13291,Georgia,GA,Union,-9999,-9999,0.309597523,37.2209036,0.001087806,4.55836758,0,0.015143761,1.169180126,0.01,49.68517885,0.458333333,2.55178654,0.160298569,-9999,-9999,0.000383688,2.167182663
C13293,Georgia,GA,Upson,-9999,-9999,0,53.13527174,0.00035604,3.778151418,0.123839009,0.065765837,0.469124254,0.01,62.34256402,0.916666667,0.996341685,0.207063442,-9999,-9999,4.59E-05,0.495356037
C13295,Georgia,GA,Walker,-9999,-9999,0.123839009,29.48343457,0.001505492,5.011197637,0,0.018205694,0.664626111,0.011544562,67.20022408,0.583333333,4.037084323,0.339510519,-9999,-9999,4.05E-05,1.547987616
C13297,Georgia,GA,Walton,-9999,-9999,0,47.63193251,0.000558106,5.201069385,0.061919505,0.046225064,1.196781192,0.01,77.04622815,0.416666667,1.368207876,0.199939458,-9999,-9999,1.30E-05,0.80495356
C13299,Georgia,GA,Ware,-9999,-9999,0.061919505,26.53205899,0.000501095,2.071029617,0.433436533,0.27794151,0.01489,0.01,99.85293994,0.416666667,1.12472254,0.39277629,-9999,-9999,0.001558385,0.371517028
C13301,Georgia,GA,Warren,-9999,-9999,0,59.85834362,0.00082374,3.009297659,0.309597523,0.060630619,0.982898285,0.01,79.91488461,0.083333333,2.360293374,0.149503223,-9999,-9999,1.84E-05,0.371517028
C13303,Georgia,GA,Washington,-9999,-9999,0,49.46958682,0.000790639,2.643892073,0.309597523,0.076478167,0.653701447,0.01,86.38086242,0.291666667,1.728334257,0.312623269,-9999,-9999,2.16E-05,0.309597523
C13305,Georgia,GA,Wayne,-9999,0.01,0.061921173,23.63476921,0.000702893,2.248195769,0.433515964,0.292825759,0.223581474,0.01,92.54086955,0.333333333,1.115380672,0.237780508,-9999,-9999,0.001032454,0.247720237
C13307,Georgia,GA,Webster,-9999,-9999,0,50.5529063,0.00019579,2.07262401,0.619195046,0.108571168,0.331509308,0.01,71.17294487,0.25,1.209212111,0.156994164,-9999,-9999,6.45E-05,0.185758514
C13309,Georgia,GA,Wheeler,-9999,-9999,0,26.80913954,0.000542127,2.343039975,0.80495356,0.190978839,0.211459048,0.01,78.87438844,0.291666667,1.120803993,0.148577899,-9999,-9999,0.000139183,0.185758514
C13311,Georgia,GA,White,-9999,-9999,0.309597523,41.25028541,0.000761521,5.200848315,0,0.017000767,1.678425462,0.01,61.35379012,0.666666667,1.942390798,0.13651379,-9999,-9999,0.000299444,2.167182663
C13313,Georgia,GA,Whitfield,-9999,-9999,0.123839009,27.58492644,0.001675682,5.182849706,0,0.023376775,0.625293094,0.01,68.56865724,0.916666667,3.424904203,0.184261295,-9999,-9999,1.87E-05,1.609907121
C13315,Georgia,GA,Wilcox,-9999,-9999,0,31.59815023,0.000498584,2.125292419,0.80495356,0.17817382,0.215439141,0.01,72.73891048,0.208333333,1.225966814,0.229033322,-9999,-9999,1.43E-05,0.185758514
C13317,Georgia,GA,Wilkes,-9999,-9999,0,62.62402004,0.000847096,3.777662306,0.247678019,0.056664425,1.189706946,0.01,67.23819979,0.333333333,2.389145768,0.259081687,-9999,-9999,2.12E-05,0.557275542
C13319,Georgia,GA,Wilkinson,-9999,-9999,0,47.45056167,0.00054903,2.501837588,0.371517028,0.084212314,0.372736975,0.01,75.27974831,0.25,1.086338403,0.213037793,-9999,-9999,1.33E-05,0.309597523
C13321,Georgia,GA,Worth,-9999,-9999,0,31.39408375,0.000383796,1.640968739,0.185758514,0.194895688,0.153351015,0.01,84.78458089,0.541666667,1.335602805,0.32250233,-9999,-9999,2.07E-05,0.247678019
C15001,Hawaii,HI,Hawaii,-9999,0.777000001,0,30.57299306,0.010391469,0.013312678,0,0.022339182,0.015502542,0.055625673,-9999,5.916666667,0.007526706,0.02710095,0.049238733,0.019496573,0.008234251,0.25625133
C15003,Hawaii,HI,Honolulu,-9999,0.346120343,0,0.444658743,0.003444007,0.012184577,0,0.013186968,0.016286461,0.038518214,-9999,6.375,0.006092619,0.011583913,0.02993624,0,0.014591756,0
C15005,Hawaii,HI,Kalawao,-9999,0.325000001,0,6.199399432,0.008109243,0.012758407,0,0.052671904,0.021727458,0.01459198,-9999,0.01,0.002984265,0.00012516,0.032842629,0.005150717,0.001305129,0
C15007,Hawaii,HI,Kauai,-9999,0.260290636,0,0.762573096,0.000442079,0,0,0.028582836,0.015955989,0.074515968,-9999,5.916666667,0.007985726,0.005268467,0.078199177,0,0.003367846,0
C15009,Hawaii,HI,Maui,-9999,0.748495483,0,21.18593574,0.00671,0.006360274,0,0.030867826,0.016438957,0.277233553,-9999,4.458333333,0.002727208,0.010000839,0.031521397,0.003536923,0.003874353,0.017682482
C16001,Idaho,ID,Ada,-9999,-9999,0.124075743,16.4014702,0.001176852,0.247252875,1.671830446,-9999,0.104228705,0.012610844,2.488830717,0.708333333,0.325818868,0.055442202,-9999,-9999,0.017664653,0.94707844
C16003,Idaho,ID,Adams,0.016666667,-9999,0.06115784,20.54372612,0.00121859,0.167818845,0.647541492,-9999,0.01489,0.083333333,4.164562035,0.333333333,0.147406538,0.037776996,-9999,-9999,0.015762899,8.08476339
C16005,Idaho,ID,Bannock,0.133333333,-9999,0.653102598,53.8334758,0.002633777,0.445519514,0,-9999,0.01489,0.01002572,10.40638325,2,0.732286367,0.146727916,-9999,-9999,0.008965754,7.886730052
C16007,Idaho,ID,Bear Lake,-9999,-9999,0.557324163,57.38686394,0.004980516,0.296165581,0,-9999,0.01489,0.01,9.276761128,0.375,0.384118494,0.055661388,-9999,-9999,0.001796535,10.67505907
C16009,Idaho,ID,Benewah,0.016666667,-9999,0.229119605,14.77249445,0.000788973,0.300043133,0.760064015,-9999,0.268485263,0.044902748,3.370615703,1,0.291744739,0.025894663,-9999,-9999,0.000747889,13.96127786
C16011,Idaho,ID,Bingham,0.066666667,-9999,1.095459583,50.41677119,0.002132415,0.453561241,0.000160895,-9999,0.01489,0.01,6.120282794,0.583333333,0.889649363,0.317751139,-9999,-9999,0.008126284,3.232006136
C16013,Idaho,ID,Blaine,0.133333333,-9999,0.521607979,66.94532873,0.001724647,0.207808139,0.211945207,-9999,0.015856121,0.019871082,5.112883306,1.041666667,0.551349834,0.16616014,-9999,-9999,0.00843014,10.19591584
C16015,Idaho,ID,Boise,0.033333333,-9999,0.062855342,8.951310519,0.002016169,0.203363893,0.557494595,-9999,0.042506157,0.320522111,4.412499334,0.875,0.287998477,0.096232748,-9999,-9999,0.017874954,8.30340394
C16017,Idaho,ID,Bonner,0.033333333,-9999,0.371596058,18.10202693,0.000940068,0.22043453,0.495304556,-9999,0.108660711,0.122216659,4.638926097,0.583333333,0.223857065,0.043803546,-9999,-9999,0.000912897,15.35388437
C16019,Idaho,ID,Bonneville,0.083333333,-9999,1.015766962,48.56286168,0.003650357,0.458151895,0,-9999,0.01489,0.06632842,10.90814516,0.541666667,0.6806335,0.245546611,-9999,-9999,0.005806407,8.038258758
C16021,Idaho,ID,Boundary,0.033333333,-9999,0.371510923,23.40708282,0.000786152,0.13937645,0.495271859,-9999,0.01489,0.380426453,4.579761681,0.541666667,0.129287935,0.008056493,-9999,-9999,0.000996779,15.35343939
C16023,Idaho,ID,Butte,-9999,-9999,1.514758343,71.27272727,0.0021832,0.250925747,0.000257125,-9999,0.01489,0.01,5.125164956,0.458333333,0.744599776,0.220425131,-9999,-9999,0.001488332,2.72797331
C16025,Idaho,ID,Camas,-9999,-9999,0.414812689,50.27272727,0.001682142,0.145847885,0.385808162,-9999,0.038098903,0.01,4.155964607,0.166666667,0.303593429,0.064978609,-9999,-9999,0.011788902,6.820843719
C16027,Idaho,ID,Canyon,-9999,-9999,0.061931916,19.97812092,0.001232418,0.25945428,1.919466139,-9999,0.094025294,0.01,2.392457169,0.375,0.332766528,0.030414534,-9999,-9999,0.004252616,1.300635334
C16029,Idaho,ID,Caribou,-9999,-9999,0.617322074,53.01840149,0.004819606,0.428177735,0,-9999,0.01489,0.01,11.97935449,0.375,0.600132507,0.143874203,-9999,-9999,0.003861178,10.78674352
C16031,Idaho,ID,Cassia,-9999,-9999,0.282941513,53.32143413,0.00112932,0.311517377,0.267945739,-9999,0.01489,0.01,8.413869213,0.75,0.514702323,0.314299942,-9999,-9999,0.011792652,5.525921986
C16033,Idaho,ID,Clark,0.1,-9999,1.91314732,74.77272727,0.003371342,0.238487701,0,-9999,0.01489,0.01,7.076445021,0.333333333,0.555899964,0.146025216,-9999,-9999,0.002623148,11.4940109
C16035,Idaho,ID,Clearwater,-9999,-9999,0.000135059,28.55827775,0.000739182,0.305231381,0.495383645,-9999,0.027298059,0.242639101,4.153508645,0.333333333,0.202334242,0.042420753,-9999,-9999,0.005621161,11.83704327
C16037,Idaho,ID,Custer,0.033333333,-9999,0.670754708,80.18181818,0.004013031,0.083344994,8.62E-05,-9999,0.01489,0.083333333,6.491192355,0.541666667,0.248800574,0.159123753,-9999,-9999,0.001364864,10.4134833
C16039,Idaho,ID,Elmore,0.05,-9999,0.106690922,58.68717096,0.001272294,0.215865049,0.980327953,-9999,0.084256337,0.658160685,3.549724586,0.75,0.324112866,0.169700072,-9999,-9999,0.031619572,4.799258649
C16041,Idaho,ID,Franklin,-9999,-9999,0.387375432,55.09238179,0.004207884,0.362928156,1.91E-06,-9999,0.01489,0.06392604,8.662785918,0.25,0.554027748,0.046924109,-9999,-9999,0.005788409,7.669670258
C16043,Idaho,ID,Fremont,0.133333333,-9999,1.6940388,57.54207129,0.004449526,0.264121406,0,-9999,0.01489,0.01,8.132868681,0.5,0.409904826,0.146842243,-9999,-9999,0.001965964,12.08286907
C16045,Idaho,ID,Gem,0.016666667,-9999,0.061420967,14.39985667,0.001229595,0.237831653,1.453391012,-9999,0.035755729,0.01,2.890541849,0.416666667,0.31910508,0.028501267,-9999,-9999,0.016149418,3.394493768
C16047,Idaho,ID,Gooding,-9999,-9999,0.251403414,67.77938413,0.000803487,0.219958231,0.741667767,-9999,0.104228711,0.01,2.622094452,0.166666667,0.393195101,0.062289227,-9999,-9999,0.018213141,2.330501608
C16049,Idaho,ID,Idaho,0.033333333,-9999,0.00011622,30.43561943,0.000793476,0.255235896,0.396654851,-9999,0.018767327,0.838329064,5.714826404,0.541666667,0.151104805,0.165122776,-9999,-9999,0.011333667,12.27073749
C16051,Idaho,ID,Jefferson,-9999,-9999,1.867742522,60.27072083,0.002463787,0.37747665,0,-9999,0.01489,0.01,4.905761786,0.416666667,0.821869437,0.173448648,-9999,-9999,0.002822438,1.834533661
C16053,Idaho,ID,Jerome,-9999,-9999,0.251556475,66.24693485,0.000732334,0.257902896,0.743012144,-9999,0.073751447,0.014959381,3.237152925,0.166666667,0.448859897,0.052283059,-9999,-9999,0.011181492,2.304348455
C16055,Idaho,ID,Kootenai,0.05,-9999,0.321441296,15.58720731,0.000970956,0.264598604,0.793895402,-9999,0.252753436,0.045636355,3.872900933,1.291666667,0.268324285,0.039452135,-9999,-9999,0.000114543,12.20364214
C16057,Idaho,ID,Latah,0.016666667,-9999,0.191720628,14.45938316,0.000873888,0.347184586,0.825492967,-9999,0.03938849,0.026641298,2.989273946,1,0.257342598,0.029377399,-9999,-9999,0.00158732,12.30681884
C16059,Idaho,ID,Lemhi,0.01,-9999,0.239905937,61.58280952,0.002597235,0.150821674,5.78E-05,-9999,0.01489,0.078209359,7.405704711,0.666666667,0.200637998,0.088451918,-9999,-9999,0.004903522,3.701086666
C16061,Idaho,ID,Lewis,-9999,-9999,0,17.65986647,0.000948175,0.327967964,1.114192963,-9999,0.01489,0.013777229,4.345768996,0.083333333,0.193255799,0.01015574,-9999,-9999,0.003458021,3.281429147
C16063,Idaho,ID,Lincoln,-9999,-9999,0.548090123,80.18181818,0.000854645,0.25071967,0.556101055,-9999,0.047677344,0.01,3.238876826,0.166666667,0.549354074,0.115675217,-9999,-9999,0.016457067,2.265634467
C16065,Idaho,ID,Madison,-9999,-9999,1.676721869,41.28044231,0.002693064,0.347297057,0,-9999,0.01489,0.01,7.24453373,0.666666667,0.593671355,0.039218282,-9999,-9999,0.002500091,6.554994319
C16067,Idaho,ID,Minidoka,-9999,-9999,0.552498724,57.88050956,0.000993265,0.332071822,0.556745992,-9999,0.01489,0.01,4.096197662,0.208333333,0.701020575,0.086242228,-9999,-9999,0.005444329,2.271390651
C16069,Idaho,ID,Nez Perce,-9999,-9999,4.38E-05,19.35654253,0.000789749,0.352629398,1.266575908,-9999,0.01489,0.050360202,3.723788714,0.458333333,0.201809905,0.023280302,-9999,-9999,0.003193494,2.218430258
C16071,Idaho,ID,Oneida,-9999,-9999,0.248220893,55.68181818,0.00326266,0.39344564,0.064571815,-9999,0.01489,0.01,9.859696566,0.583333333,0.666879547,0.104841456,-9999,-9999,0.012285529,6.322482398
C16073,Idaho,ID,Owyhee,-9999,-9999,0.136673533,89.58886864,0.000771503,0.144384038,0.89035952,-9999,0.055002961,0.01,5.028326368,0.958333333,0.186337658,0.3540879,-9999,-9999,0.017861624,2.302930904
C16075,Idaho,ID,Payette,-9999,-9999,0.061918038,22.04175564,0.001119163,0.250140664,1.91972244,-9999,0.021005084,0.01,2.342134121,0.291666667,0.319125056,0.019309088,-9999,-9999,0.009587718,1.30106416
C16077,Idaho,ID,Power,-9999,-9999,0.51842813,52.19706158,0.001728201,0.434285734,0.195735696,-9999,0.01489,0.01,7.981828247,0.75,0.811506928,0.186178706,-9999,-9999,0.01398582,4.035221272
C16079,Idaho,ID,Shoshone,0.016666667,-9999,0.309801087,32.09130054,0.000917136,0.246124009,0.618951289,-9999,0.168469265,0.230692711,4.16121703,1,0.218696648,0.045844451,-9999,-9999,0.000579058,17.52062436
C16081,Idaho,ID,Teton,-9999,-9999,1.558048358,28.35939438,0.003771594,0.305568242,0,-9999,0.01489,0.01,10.91958294,0.208333333,0.373626883,0.02204636,-9999,-9999,0.002861117,12.41252763
C16083,Idaho,ID,Twin Falls,-9999,-9999,0.286514013,69.08183125,0.000813791,0.215373031,0.742830951,-9999,0.054320367,0.01,5.935483057,0.375,0.324978388,0.15901551,-9999,-9999,0.033040695,2.604161457
C16085,Idaho,ID,Valley,0.033333333,-9999,0.06127726,24.79046327,0.001980735,0.127775,0.371494756,-9999,0.01489,0.06671373,4.914366029,0.5,0.142998424,0.105701084,-9999,-9999,0.010638149,8.309273079
C16087,Idaho,ID,Washington,0.016666667,-9999,0.035262402,26.16601848,0.001150892,0.22969669,1.229858149,-9999,0.01489,0.01,2.973280464,0.708333333,0.237895686,0.065059176,-9999,-9999,0.015151284,5.183247723
C17001,Illinois,IL,Adams,-9999,-9999,0.681114551,4.454545455,0.000609826,3.563755134,2.476780186,0.01,1.410412272,0.010108468,81.67834902,1.291666667,4.352839155,0.526641035,-9999,-9999,1.71E-05,2.291021672
