"","NRI_ID","STATE","STATEABBRV","COUNTY","AVLN_risk","CFLD_risk","CWAV_risk","DRGT_risk","ERQK_risk","HAIL_risk","HWAV_risk","HRCN_risk","ISTM_risk","LNDS_risk","LTNG_risk","RFLD_risk","SWND_risk","TRND_risk","TSUN_risk","VLCN_risk","WFIR_risk","WNTW_risk"
"158","C05091","Arkansas","AR","Miller","Very Low","Very Low","Middle","Middle","Low","Middle","Low","Low","Middle","Low","High","Low","High","Low","Very Low","Very Low","Low","Low"
"159","C05093","Arkansas","AR","Mississippi","Very Low","Very Low","Middle","Low","Low","Middle","High","Low","High","Low","High","Low","Low","Middle","Very Low","Very Low","Low","Middle"
"160","C05095","Arkansas","AR","Monroe","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Middle","Middle","Low","Very Low","Very Low","Low","Low"
"161","C05097","Arkansas","AR","Montgomery","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Low","High","Low","Very Low","Very Low","Low","Low"
"162","C05099","Arkansas","AR","Nevada","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Low","High","Low","Very Low","Very Low","Low","Low"
"163","C05101","Arkansas","AR","Newton","Very Low","Very Low","Middle","Low","Low","High","Low","Low","Very High","Low","High","Low","High","Middle","Very Low","Very Low","Low","Middle"
"164","C05103","Arkansas","AR","Ouachita","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Middle","Middle","Low","Very Low","Very Low","Low","Low"
"165","C05105","Arkansas","AR","Perry","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","High","Low","High","Middle","Middle","Low","Very Low","Very Low","Low","Low"
"166","C05107","Arkansas","AR","Phillips","Very Low","Very Low","Middle","Low","Low","Middle","High","Low","Middle","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"167","C05109","Arkansas","AR","Pike","Very Low","Very Low","Middle","Middle","Low","Middle","Low","Low","Middle","Low","High","Low","Middle","Low","Very Low","Very Low","Low","Low"
"168","C05111","Arkansas","AR","Poinsett","Very Low","Very Low","Middle","Low","Low","Middle","High","Low","High","Low","High","Low","Low","Middle","Very Low","Very Low","Low","Middle"
"169","C05113","Arkansas","AR","Polk","Very Low","Very Low","Middle","Middle","Low","Middle","Low","Low","Middle","Low","High","Low","Middle","Middle","Very Low","Very Low","Middle","Low"
"170","C05115","Arkansas","AR","Pope","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","High","Low","High","Low","Middle","Middle","Very Low","Very Low","Low","Low"
"171","C05117","Arkansas","AR","Prairie","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Middle","Middle","Middle","Very Low","Very Low","Low","Low"
"172","C05119","Arkansas","AR","Pulaski","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","High","Middle","Middle","Very Low","Very Low","Low","Low"
"173","C05121","Arkansas","AR","Randolph","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Middle","Middle","Low","Very Low","Very Low","Low","Middle"
"174","C05123","Arkansas","AR","St. Francis","Very Low","Very Low","Middle","Low","Low","Middle","High","Low","High","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"175","C05125","Arkansas","AR","Saline","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Middle","Middle","Middle","Very Low","Very Low","Low","Low"
"176","C05127","Arkansas","AR","Scott","Very Low","Very Low","Middle","Low","Low","High","Low","Low","Middle","Low","High","Low","High","Middle","Very Low","Very Low","Middle","Low"
"177","C05129","Arkansas","AR","Searcy","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Very High","Low","High","Low","Middle","Low","Very Low","Very Low","Middle","Middle"
"178","C05131","Arkansas","AR","Sebastian","Very Low","Very Low","Middle","Low","Low","High","Very High","Low","High","Low","High","Middle","High","Low","Very Low","Very Low","High","Middle"
"179","C05133","Arkansas","AR","Sevier","Very Low","Very Low","Middle","Middle","Low","Middle","Low","Low","Middle","Low","High","Low","Middle","Low","Very Low","Very Low","Low","Low"
"180","C05135","Arkansas","AR","Sharp","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","High","Low","High","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"181","C05137","Arkansas","AR","Stone","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Very High","Low","High","Low","Middle","Low","Very Low","Very Low","Low","Low"
"182","C05139","Arkansas","AR","Union","Very Low","Very Low","Middle","Middle","Low","Middle","Middle","Low","High","Low","High","Low","Middle","Middle","Very Low","Very Low","Low","Low"
"183","C05141","Arkansas","AR","Van Buren","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","High","Low","High","Low","Middle","Middle","Very Low","Very Low","Low","Low"
"184","C05143","Arkansas","AR","Washington","Very Low","Very Low","Middle","Low","Low","High","Middle","Low","Very High","Low","High","Middle","Very High","Middle","Very Low","Very Low","High","Middle"
"185","C05145","Arkansas","AR","White","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","High","Middle","Middle","Very Low","Very Low","Low","Low"
"186","C05147","Arkansas","AR","Woodruff","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","High","Low","High","Very High","Middle","Low","Very Low","Very Low","Low","Low"
"187","C05149","Arkansas","AR","Yell","Very Low","Very Low","Middle","Low","Low","High","Low","Low","Middle","Low","High","Middle","High","Middle","Very Low","Very Low","Low","Low"
"188","C06001","California","CA","Alameda","Very Low","Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Middle","Low","Middle","Low","Low","Low","Very Low","Middle","Low"
"189","C06003","California","CA","Alpine","Low","Very Low","Middle","High","Low","Low","Low","Very Low","Very Low","Very High","Low","Low","Low","Low","Very Low","Low","High","Very High"
"190","C06005","California","CA","Amador","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Very Low","High","High"
"191","C06007","California","CA","Butte","Very Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Low","High","Middle"
"192","C06009","California","CA","Calaveras","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Low","Very High","High"
"193","C06011","California","CA","Colusa","Very Low","Very Low","Middle","Middle","Low","Low","High","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Low"
"194","C06013","California","CA","Contra Costa","Very Low","Middle","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Middle","Low"
"195","C06015","California","CA","Del Norte","Very Low","High","Middle","Low","Low","Low","Low","Very Low","Very Low","Middle","Low","Low","Low","Low","Low","Very Low","Low","Middle"
"196","C06017","California","CA","El Dorado","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Very Low","High","Very High"
"197","C06019","California","CA","Fresno","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Middle","Low","Middle","Very Low","Low","High","High"
"198","C06021","California","CA","Glenn","Very Low","Very Low","Middle","Middle","Low","Low","High","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Low","High","Middle"
"199","C06023","California","CA","Humboldt","Very Low","High","Middle","Middle","Low","Low","Low","Very Low","Very Low","Middle","Low","Low","Low","Low","Low","Low","Middle","Middle"
"200","C06025","California","CA","Imperial","Very Low","Very Low","Middle","Middle","Low","Low","Very High","Low","Very Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","Low"
"201","C06027","California","CA","Inyo","Low","Very Low","Middle","High","Low","Low","Very High","Very Low","Very Low","Middle","Low","High","Low","Low","Very Low","Low","Low","Middle"
"202","C06029","California","CA","Kern","Very Low","Very Low","Middle","High","Low","Low","High","Very Low","Very Low","Low","Low","High","Low","Low","Very Low","Very Low","High","Middle"
"203","C06031","California","CA","Kings","Very Low","Very Low","Middle","Middle","Low","Low","High","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Very Low","High","Low"
"204","C06033","California","CA","Lake","Very Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Very Low","High","Middle"
"205","C06035","California","CA","Lassen","Very Low","Very Low","Middle","High","Low","Low","Low","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Low","Very High","Very High"
"206","C06037","California","CA","Los Angeles","Low","Middle","Middle","High","Low","Low","High","Very Low","Very Low","Middle","Low","High","Low","Low","Low","Very Low","Very High","Middle"
"207","C06039","California","CA","Madera","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Low","High","High"
"208","C06041","California","CA","Marin","Very Low","Middle","Middle","Low","Low","Low","Low","Very Low","Very Low","Middle","Low","Middle","Low","Low","Low","Very Low","Low","Low"
"209","C06043","California","CA","Mariposa","Very Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Very High","Low","Middle","Low","Low","Very Low","Low","Very High","High"
"210","C06045","California","CA","Mendocino","Very Low","High","Middle","Middle","Low","Low","Low","Very Low","Very Low","Middle","Low","Low","Low","Low","Low","Very Low","Middle","Low"
"211","C06047","California","CA","Merced","Very Low","Very Low","Middle","Middle","Low","Low","High","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Very Low","High","Low"
"212","C06049","California","CA","Modoc","Very Low","Very Low","Middle","High","Low","Low","Low","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Low","Middle","Middle"
"213","C06051","California","CA","Mono","Low","Very Low","Middle","High","Low","Low","Low","Very Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Middle","Very High"
"214","C06053","California","CA","Monterey","Very Low","High","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Very High","Low","Low","Low","Low","Low","Very Low","High","Low"
"215","C06055","California","CA","Napa","Very Low","High","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Middle","Low"
"216","C06057","California","CA","Nevada","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Very High","Low","Low","Low","Low","Very Low","Very Low","High","Very High"
"217","C06059","California","CA","Orange","Very Low","Middle","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Middle","Low","Low","Low","Very Low","Very High","Low"
"218","C06061","California","CA","Placer","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Very High"
"219","C06063","California","CA","Plumas","Very Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Very High","Very High"
"220","C06065","California","CA","Riverside","Very Low","Very Low","Middle","Middle","Low","Low","Very High","Low","Very Low","Low","Low","Very High","Low","Middle","Very Low","Very Low","Very High","Low"
"221","C06067","California","CA","Sacramento","Very Low","Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Middle","Low"
"222","C06069","California","CA","San Benito","Very Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very High","Low"
"223","C06071","California","CA","San Bernardino","Low","Very Low","Middle","Middle","Low","Low","Very High","Very Low","Very Low","Low","Low","Very High","Low","Very High","Very Low","Very Low","Very High","Low"
"224","C06073","California","CA","San Diego","Low","Middle","Middle","Middle","Low","Low","High","Low","Very Low","Low","Low","Very High","Low","Low","Low","Very Low","Very High","Low"
"225","C06075","California","CA","San Francisco","Very Low","Low","Middle","Low","Very High","Low","Low","Very Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Low","Low"
"226","C06077","California","CA","San Joaquin","Very Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Low"
"227","C06079","California","CA","San Luis Obispo","Very Low","High","Middle","High","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","High","Low"
"228","C06081","California","CA","San Mateo","Very Low","Low","Middle","Middle","Low","Low","Low","Very Low","Very Low","Middle","Low","Low","Low","Low","Low","Very Low","Low","Low"
"229","C06083","California","CA","Santa Barbara","Very Low","Middle","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very High","Low"
"230","C06085","California","CA","Santa Clara","Very Low","Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Middle","Low","Low","Low","Very Low","High","Low"
"231","C06087","California","CA","Santa Cruz","Very Low","High","Middle","Middle","Low","Low","Low","Very Low","Very Low","High","Low","Low","Low","Low","Low","Very Low","High","Low"
"232","C06089","California","CA","Shasta","Very Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Low","High","High"
"233","C06091","California","CA","Sierra","Low","Very Low","Middle","Middle","Low","Low","Low","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Low","Very High","Very High"
"234","C06093","California","CA","Siskiyou","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Low","High","Very High"
"235","C06095","California","CA","Solano","Very Low","Middle","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Middle","Low"
"236","C06097","California","CA","Sonoma","Very Low","High","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Middle","Low","Middle","Low","Low","Low","Very Low","Middle","Low"
"237","C06099","California","CA","Stanislaus","Very Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Very Low","High","Low"
"238","C06101","California","CA","Sutter","Very Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Low"
"239","C06103","California","CA","Tehama","Very Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Low","Low","Low","Very Low","Low","High","Middle"
"240","C06105","California","CA","Trinity","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Very High","Low","Low","Low","Low","Very Low","Low","Very High","High"
"241","C06107","California","CA","Tulare","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Very Low","Low","Low","Middle","Low","Low","Very Low","Very Low","High","High"
